,Diện tích,Mức giá,Mặt tiền,Đường vào,Số phòng ngủ,Số toilet,id,legal codes,direction codes,most_similar
243,170.0,1.8823529411764706,0,0,0,0,32983842,-1,-1,"['34209842', '32375809', '34324847', '33032174', '34328071']"
244,200.0,0.0,7.5,6,0,0,33001461,80,-1,"['33842439', '34276505', '34244152', '34000292', '33978493']"
245,500.0,1.9,20,6,0,0,33012440,83,-1,"['33768257', '33345373', '30966538', '33462929', '34197494']"
246,1010.0,0.0,20,5,0,0,33018959,80,-1,"['33033999', '32120760', '32825634', '34294505', '34231962']"
247,115.0,1.2173913043478262,5,5.5,0,0,33031928,-1,-1,"['33427253', '34333453', '34330307', '25373929', '25373823']"
248,550.0,2.0,0,0,0,0,33032174,-1,-1,"['32375809', '32983842', '32758998', '34209842', '34324847']"
249,18330.0,0.4685,96,8,0,0,33033294,121,-1,"['32845014', '34322815', '33112360', '34276058', '34322352']"
250,1010.0,0.1188118811881188,20,5,0,0,33033999,80,-1,"['32120760', '33018959', '32825634', '34231962', '33553127']"
251,358.0,6.424581005586592,16,10,0,0,33046128,80,-1,"['33643236', '33046477', '34019674', '33998686', '34309821']"
252,270.0,5.925925925925926,15,12,0,0,33046477,80,-1,"['33046128', '34309821', '33643236', '34019674', '34307021']"
253,2111.0,0.07996210326859307,16,6,0,0,33074936,80,-1,"['34042299', '34061588', '33894331', '34305066', '34336317']"
254,1440.0,2.986111111111111,0,0,0,0,33079844,80,-1,"['32388067', '34094387', '34322339', '33974829', '33219821']"
255,7000.0,0.1,0,0,0,0,33086007,-1,-1,"['34329594', '34156164', '32164264', '29507692', '33125321']"
256,3448.0,0.13921113689095127,0,0,0,0,33086426,-1,-1,"['32150925', '34305473', '34327107', '34329922', '34329379']"
257,118.0,1.4406779661016949,5,5,1,2,33096599,-1,-1,"['34324396', '33364341', '34314076', '33544260', '34326041']"
258,1000.0,0.9,10,8,0,0,33100167,80,-1,"['33840171', '33383022', '34259985', '34253999', '34253390']"
259,1000.0,1.2,12,10,0,0,33100538,55,-1,"['32548662', '27151905', '33191008', '33762287', '27661805']"
260,125.0,0.0,0,0,0,0,33110107,-1,-1,"['27326859', '34048526', '24361222', '34329101', '34329983']"
261,1000.0,2.3,23,12,0,0,33112360,124,-1,"['33175934', '31728941', '30761443', '33429308', '30954565']"
262,2520.0,0.25793650793650796,0,6,0,0,33124405,80,-1,"['34181615', '34323915', '34207680', '34326714', '34334309']"
263,5200.0,0.05384615384615385,0,0,0,0,33125321,-1,-1,"['34329637', '34329245', '29546438', '34156164', '34098747']"
264,500.0,0.0,0,6,0,0,33126686,13,-1,"['34231124', '34032477', '34338592', '34181603', '33814076']"
265,1000.0,0.9,10,10,0,0,33129957,63,-1,"['34311410', '28020842', '34329932', '34338198', '34313475']"
266,9400.0,0.0425531914893617,0,0,0,0,33135547,-1,-1,"['34270692', '33749440', '34338563', '33918290', '34344848']"
267,850.0,1.1588235294117648,0,0,0,0,33140100,-1,-1,"['33670882', '33557311', '34181290', '33910809', '34253225']"
268,600.0,3.0,0,10,0,0,33161439,-1,-1,"['23673782', '24542127', '24582233', '22187942', '24255475']"
269,63000.0,0.09047619047619047,600,8,0,0,33164417,80,-1,"['34309674', '33541430', '32070187', '34004654', '34230729']"
270,500.0,1.5,20,6,0,0,33168702,80,-1,"['33785400', '33169643', '32621870', '34185095', '34263232']"
271,601.9,0.6562551918923409,20,8,0,0,33169643,80,-1,"['34336317', '32621870', '34185095', '34231962', '32825634']"
272,264.0,6.25,12,10,0,0,33170251,-1,-1,"['29543635', '31098433', '33441927', '34329715', '34007176']"
273,250.0,1.2,10,10,0,0,33175934,123,-1,"['31728941', '33429308', '34338137', '33112360', '34302112']"
274,171.0,0.0,21,12,0,0,33183767,109,-1,"['30010782', '34332720', '34276150', '31572168', '32873490']"
275,0.0,2.5,12,10,0,0,33187233,80,-1,"['34339762', '33796916', '32580236', '33889380', '34188320']"
276,120.0,0.0,12,8,0,0,33191008,57,-1,"['33100538', '32548662', '27151905', '33762287', '34291254']"
277,1022.0,0.1066536203522505,27,5,0,0,33192965,80,-1,"['34037693', '32286327', '32286323', '34115308', '34041694']"
278,1000.0,0.0,0,0,0,0,33193370,-1,-1,"['33793636', '34322121', '33914665', '33746979', '33268586']"
279,1000.0,0.9,0,0,0,0,33197576,125,-1,"['33429308', '34338137', '30761443', '30954565', '24508483']"
280,1700.0,4.235294117647059,26,20,0,0,33205850,108,-1,"['32581770', '33183767', '30594180', '32873490', '31572437']"
281,450.0,0.6433333333333333,12,8,0,0,33212490,80,-1,"['33216114', '33224098', '33840171', '34326751', '34324169']"
282,504.5,0.6858275520317145,12,8,0,0,33216114,80,-1,"['33212490', '33224098', '33840171', '34326751', '34324169']"
283,341.0,2.346041055718475,0,0,0,0,33219821,80,-1,"['34316738', '34255923', '34239153', '34094387', '34240714']"
284,243.0,1.5493827160493827,5,5,0,0,33222668,80,-1,"['34067310', '33412280', '33858171', '32829161', '32702936']"
285,448.0,0.34598214285714285,10,4,0,0,33222756,80,-1,"['34326555', '33618245', '32334022', '34235940', '34303318']"
286,3000.0,0.83,0,0,0,0,33223831,80,-1,"['34333618', '34247271', '34264878', '34247268', '34255647']"
287,331.4,0.5733252866626434,11.5,8,0,0,33224098,80,-1,"['33212490', '33216114', '33840171', '34326751', '34324169']"
288,250.0,1.08,7,30,0,0,33224883,80,-1,"['34187519', '33955367', '34070963', '33299288', '34230420']"
289,1061.0,4.3,10,12,0,0,33230959,80,-1,"['34198306', '34067468', '34322641', '34290155', '34148046']"
290,150.0,5.666666666666667,0,0,0,0,33233700,80,-1,"['34099359', '34225884', '34306693', '34342096', '34308622']"
291,200.0,7.0,10,6,4,3,33256423,36,-1,"['33390669', '34039862', '33441643', '34048514', '33694187']"
292,11800.0,0.1652542372881356,93,8,0,0,33266068,80,-1,"['34335939', '34292346', '34266160', '34209487', '34266171']"
293,200.0,0.0,10,6,0,0,33266481,84,-1,"['34285481', '33768257', '33462929', '33345373', '33511409']"
294,642.0,1.557632398753894,0,5,0,0,33267806,83,-1,"['33461296', '33463388', '26656934', '34338242', '33489580']"
295,1000.0,0.0,0,0,0,0,33268586,-1,-1,"['33793636', '34322121', '33914665', '33746979', '33193370']"
296,55.0,41.0,0,0,2,2,33280330,18,-1,"['34209759', '21687998', '34328442', '34267453', '34046383']"
297,3000.0,0.06666666666666667,0,0,0,0,33284318,-1,-1,"['34240856', '32150925', '34281841', '33086426', '34305473']"
298,93000.0,0.42,0,0,0,0,33285477,80,-1,"['34274042', '34323977', '31839809', '34332246', '31863043']"
299,280.0,1.0357142857142858,11,30,0,0,33299288,80,-1,"['34070963', '33224883', '33320193', '34070566', '34187519']"
300,1000.0,0.25,10,7,0,0,33301456,80,-1,"['34311360', '34346112', '34259985', '34235940', '34104978']"
301,250.0,10.0,0,12,0,0,33304312,80,-1,"['34278743', '34341264', '34319342', '34302552', '33691531']"
302,111.0,8.0,0,0,0,0,33305214,80,-1,"['34329343', '34340523', '34100951', '34342589', '34144569']"
303,84.79,4.835475881589809,0,0,2,1,33319156,80,-1,"['34307973', '34267965', '34167382', '33987954', '34306532']"
304,280.0,0.0,11,30,0,0,33320193,80,-1,"['34070566', '34313710', '34230420', '33299288', '34061105']"
305,297.0,0.6397306397306397,0,0,0,0,33328949,80,-1,"['34286080', '34313448', '34210817', '33624158', '34010711']"
306,650.0,0.24923076923076923,10,4,0,0,33345373,83,-1,"['30966538', '33511409', '33462929', '33489580', '33768257']"
307,200.0,13.0,10,10,0,0,33348875,80,-1,"['34147840', '34249150', '32734451', '34341264', '34341451']"
308,10194.0,0.09809691975671964,0,6,0,0,33355181,80,-1,"['32967269', '34293877', '34187915', '34328538', '34344855']"
309,119.0,5.798319327731092,8,8,2,2,33364341,-1,-1,"['34326041', '34324396', '34330994', '33096599', '34307412']"
310,562.0,4.537366548042705,16,8,0,0,33366083,80,-1,"['32247651', '33557479', '34323544', '34332160', '34270807']"
311,2000.0,0.425,24,7,0,0,33366782,80,-1,"['33398253', '34115308', '34037693', '34251576', '34285943']"
312,1000.0,0.9,25,10,0,0,33368713,80,-1,"['34115308', '33398253', '34215233', '32286323', '32286327']"
313,325.0,1.1076923076923078,15,6,0,0,33370649,80,-1,"['34107904', '34326756', '33843506', '34324169', '34326751']"
314,640.0,0.253125,11,5,0,0,33376423,80,-1,"['32334022', '34235940', '34311279', '33618245', '34326555']"
315,500.7,0.6990213700818854,0,0,0,0,33379723,-1,-1,"['34254436', '34337771', '34337837', '34337677', '33774872']"
316,582.16,0.8073381888140718,0,0,0,0,33381000,80,-1,"['34200424', '34140450', '34342183', '34286080', '33328949']"
317,250.0,1.04,10,7,0,0,33383022,80,-1,"['34332308', '34253390', '34318978', '34253999', '33840171']"
318,93.0,9.67741935483871,7,8,4,3,33390669,36,-1,"['33256423', '34048514', '33441643', '34039862', '33694187']"
319,231.0,5.194805194805195,10,8,3,3,33390795,-1,-1,"['33891799', '32292284', '32766944', '34307412', '34189824']"
320,1257.0,0.10342084327764518,25,10,0,0,33398253,80,-1,"['31758947', '34115308', '32286323', '32286327', '33368713']"
321,250.0,0.0,0,0,0,0,33398729,80,-1,"['34161357', '34322364', '34232205', '34319946', '34225633']"
322,1800.0,0.25,0,0,0,0,33408433,1,-1,"['34333961', '34331483', '34260308', '33446738', '34329073']"
323,122.9,1.2611879576891782,5,5,0,0,33412280,80,-1,"['33858171', '34067310', '32829161', '32702936', '33222668']"
324,100.0,0.0,6,8,0,0,33412454,-1,-1,"['25373929', '25373823', '34324670', '34332013', '31205239']"
325,200.0,4.45,0,0,0,0,33412522,-1,-1,"['34193084', '30311237', '33743126', '33962987', '34324296']"
326,1000.0,0.85,7,0,0,0,33416493,80,-1,"['34199434', '34300650', '34323607', '34287493', '34343790']"
327,98.0,8.367346938775508,0,0,0,0,33418295,-1,-1,"['33786376', '34229785', '34310963', '34329133', '34263022']"
328,135.0,1.037037037037037,5,5,0,0,33427253,-1,-1,"['33031928', '34333453', '34330307', '25373823', '25373929']"
329,1000.0,0.7,0,0,0,0,33429308,124,-1,"['34338137', '33197576', '30761443', '30954565', '33175934']"
330,1000.0,0.9,0,0,0,0,33429607,90,-1,"['34305138', '34292245', '34207704', '34333563', '34330325']"
331,17000.0,0.9882352941176471,0,0,0,0,33437017,-1,-1,"['34328125', '34320276', '34329950', '34052218', '34320728']"
332,112.0,9.821428571428571,5,6,3,4,33441523,59,-1,"['34192392', '33470389', '34089167', '29717612', '31391339']"
333,523.0,5.736137667304015,30,10,0,0,33441567,-1,-1,"['34326211', '33637692', '32200604', '30147637', '29848434']"
334,175.0,11.428571428571429,7,10,3,4,33441643,36,-1,"['34048514', '33390669', '33256423', '25834336', '34039862']"
335,269.0,7.5092936802973975,12,10,0,0,33441927,-1,-1,"['31098433', '33170251', '29543635', '34322282', '34229785']"
336,2000.0,0.0825,0,0,0,0,33446738,-1,-1,"['34260308', '34212408', '34329073', '34265595', '34312057']"
337,137.0,1.4233576642335766,0,0,0,0,33447354,-1,-1,"['33503010', '34329271', '34328071', '33468495', '34313052']"
338,142.0,6.056338028169014,0,0,0,0,33455198,80,-1,"['33802195', '34306693', '33233700', '34225884', '34099359']"
339,3240.0,0.45,30,10,0,0,33460697,80,-1,"['34205525', '34298995', '33869656', '34342244', '34234330']"
340,1989.0,1.3071895424836601,0,0,0,0,33461296,83,-1,"['32015610', '34338242', '33267806', '33463388', '34338097']"
341,600.0,0.2371666666666667,9.5,8,0,0,33462929,83,-1,"['33511409', '30966538', '33345373', '34285481', '33266481']"
342,300.0,2.33,0,0,0,0,33463388,83,-1,"['33267806', '33461296', '34338242', '26656934', '34290888']"
343,470.0,135.0,0,0,0,0,33464743,83,-1,"['34291144', '33599986', '32721690', '32979918', '34239085']"
344,90.0,10.88888888888889,4.5,6,0,0,33464786,60,-1,"['32549717', '34335001', '33762360', '27216349', '33731458']"
345,500.0,0.4,0,4,0,0,33466754,80,-1,"['34326714', '34334309', '33639478', '34323915', '34333317']"
346,200.0,0.0,0,0,0,0,33468480,-1,-1,"['34043641', '33691639', '33715013', '33722626', '34322293']"
347,200.0,1.5,0,0,0,0,33468495,-1,-1,"['34313052', '34328071', '33503010', '34329271', '33447354']"
348,200.0,0.0,0,0,0,0,33469466,90,-1,"['34333563', '34330325', '34323323', '34342156', '34325880']"
349,216.0,3.4722222222222223,9,6,4,3,33470389,59,-1,"['34192392', '34089167', '33441523', '29717612', '31391339']"
350,230.0,0.6956521739130435,10,10,0,0,33473976,80,-1,"['34325208', '34082262', '32284295', '33840171', '34339231']"
351,180.0,5.0,18,12,0,0,33475914,38,-1,"['34204889', '34342296', '34298026', '31186805', '34120294']"
352,110.0,5.7272727272727275,5,3.3,4,2,33477553,80,-1,"['34313945', '34328788', '33820209', '31979142', '34328307']"
353,200.0,0.0,8,25,0,0,33482223,80,-1,"['33884717', '33970415', '33841452', '34061105', '34230420']"
354,1230.0,2.845528455284553,20,7,0,0,33486419,80,-1,"['34332996', '33911116', '33168702', '33836280', '33785400']"
355,126.0,1.0714285714285714,6.8,4,0,0,33489580,83,-1,"['26656934', '30966538', '33511409', '33345373', '34337265']"
356,200.0,1.5,0,0,0,0,33503010,-1,-1,"['34313052', '34328071', '33468495', '34329271', '33447354']"
357,365.0,3.6986301369863015,0,6,0,0,33503903,36,-1,"['34101212', '34305302', '34287257', '34303579', '34227529']"
358,220.0,0.0,0,0,0,0,33505595,-1,-1,"['34339323', '31759774', '34043641', '33691639', '33715013']"
359,500.0,0.4,8,6,0,0,33511409,83,-1,"['30966538', '33462929', '33345373', '33489580', '26656934']"
360,200.0,0.0,10,0,0,0,33513114,-1,-1,"['33952871', '30769190', '34330307', '31817699', '31107612']"
361,12090.2,0.056243900018196555,70,7,0,0,33517812,80,-1,"['34209487', '34266160', '34266171', '33266068', '34078973']"
362,107.32,8.386134923592994,0,0,7,0,33520293,80,-1,"['33757311', '33477553', '33800992', '34226869', '34332509']"
363,508.0,0.3248031496062992,0,0,2,2,33521214,89,-1,"['34314246', '34327587', '34148084', '34341832', '34343408']"
364,4800.0,2.5,40,8,0,0,33521462,51,-1,"['34161630', '30372783', '34234619', '33100538', '27661805']"
365,500.0,0.26,8.5,5,0,0,33522399,80,-1,"['34303318', '34104978', '34000292', '34272527', '33618245']"
366,320.0,5.5,0,0,0,0,33525418,80,-1,"['34284944', '34263037', '34308622', '34342096', '33233700']"
367,1000.0,0.9,25,20,0,0,33529596,94,-1,"['34342215', '33762925', '34292360', '34322549', '34329800']"
368,78000.0,0.7794871794871795,300,25,0,0,33541430,80,-1,"['34309674', '32070187', '34230729', '31863043', '34324934']"
369,5600.0,2.3214285714285716,16,7,0,0,33541650,80,-1,"['33696754', '34317978', '33486419', '34263232', '34261911']"
370,289.0,1.1072664359861593,12,5,2,1,33544260,-1,-1,"['34324396', '34323917', '33364341', '33096599', '34344208']"
371,174.3,7.458405048766494,0,8,0,0,33549801,80,-1,"['34251268', '34328181', '31200631', '34275739', '34278743']"
372,1046.0,0.20650095602294455,20,4,0,0,33553127,80,-1,"['32893437', '32855802', '33616018', '32120760', '33033999']"
373,107.0,1.588785046728972,5,8.4,0,0,33555261,80,-1,"['34235679', '34333866', '32829161', '34292825', '34302539']"
374,102.65,9.547004383828543,0,0,0,0,33557247,80,-1,"['33691531', '34157211', '34120328', '34310803', '32420253']"
375,1000.0,1.2,0,0,0,0,33557311,-1,-1,"['33670882', '33140100', '33910809', '34253225', '34181290']"
376,400.0,4.0,15,8,0,0,33557479,80,-1,"['33366083', '34323544', '32247651', '34299340', '34276455']"
377,500.0,0.32,15,8,0,0,33559344,80,-1,"['34305066', '34326756', '34273002', '33894331', '34322511']"
378,2308.0,0.0,20,7,0,0,33568958,80,-1,"['34261911', '34294505', '34231962', '32825634', '34251576']"
379,730.0,0.4726027397260274,0,0,0,0,33578853,80,-1,"['33911120', '34252276', '34066174', '34290684', '33749240']"
380,332.0,0.0,0,0,0,0,33593704,-1,-1,"['34214008', '33698561', '34272573', '34322419', '33505595']"
381,200.0,0.65,10,20,0,0,33593839,80,-1,"['34177636', '34267066', '34320246', '34306920', '34322462']"
382,166.0,0.7228915662650602,7,10,0,0,33593861,80,-1,"['34330402', '34332635', '34332684', '34181773', '34339123']"
383,210.3,1.1887779362815025,0,7.2,0,0,33595039,80,-1,"['33595144', '33716691', '34248354', '34335005', '34332628']"
384,146.0,1.0616438356164384,0,7,0,0,33595144,80,-1,"['33595039', '33716691', '34335005', '34332628', '34253479']"
385,260.0,50.0,12,10,0,0,33599986,90,-1,"['34239085', '32979918', '34313972', '33955894', '34249150']"
386,1211.0,0.37159372419488024,32,4,0,0,33605724,80,-1,"['33616325', '34342244', '34298995', '33869656', '34041694']"
387,5076.0,0.95,0,0,0,0,33608918,80,-1,"['34322322', '31773372', '34172480', '33860599', '34324346']"
388,1010.0,0.1188118811881188,20.6,4,0,0,33616018,80,-1,"['32893437', '32855802', '34296105', '33553127', '33033999']"
389,1211.0,0.37159372419488024,32,4,0,0,33616325,80,-1,"['33605724', '34342244', '34298995', '33869656', '34041694']"
390,327.0,1.070336391437309,0,4,0,0,33617384,80,-1,"['34333317', '34335005', '34332628', '34276472', '34253479']"
391,500.0,0.264,10,5,0,0,33618245,80,-1,"['32334022', '34235940', '34326555', '33222756', '34303318']"
392,339.3,0.5599764220453876,0,0,0,0,33624158,80,-1,"['34286080', '34313448', '34010711', '33328949', '34343108']"
393,190.0,0.0,16,12,0,0,33626307,80,-1,"['34305723', '33737480', '34050933', '31678804', '34322511']"
394,500.0,3.0,30,6,0,0,33629863,80,-1,"['33836280', '34041694', '34272990', '32129679', '34323680']"
395,9200.0,0.58,0,0,0,0,33631093,80,-1,"['32564189', '31391410', '34187915', '34344855', '34254862']"
396,100.0,0.0,0,0,0,0,33637492,-1,-1,"['34043433', '34340272', '33857239', '32430634', '28476777']"
397,675.0,5.185185185185185,40,8,0,0,33637692,-1,-1,"['33441567', '34326211', '31538293', '30147637', '29841393']"
398,600.0,0.2833333333333333,0,3,0,0,33639478,80,-1,"['34326714', '33466754', '34334309', '34181615', '34323915']"
399,292.0,5.993150684931507,15.6,8,0,0,33643236,80,-1,"['33046128', '33046477', '33998686', '34019674', '34309821']"
400,125.0,0.0,0,0,0,0,33657156,80,-1,"['33830580', '33984091', '33973395', '34212504', '33958067']"
401,400.0,2.875,16.7,20,0,0,33665727,80,-1,"['34295028', '34013181', '34324786', '34158113', '33889380']"
402,1000.0,1.2,0,0,0,0,33670882,-1,-1,"['33557311', '33140100', '33910809', '34253225', '34181290']"
403,204.0,0.6176470588235294,8,5,0,0,33674610,80,-1,"['34109656', '34339669', '33522399', '34303318', '34104978']"
404,500.0,0.0,10,10,0,0,33680439,80,-1,"['32284294', '31787438', '34339667', '34107528', '34131539']"
405,100.0,0.0,5,8,0,0,33684751,80,-1,"['33884641', '34335057', '34262404', '33978493', '34330124']"
406,500.0,0.5,12,12,0,0,33685993,80,-1,"['34061187', '31873645', '32401388', '34325208', '34082262']"
407,250.0,10.0,0,0,0,0,33691531,80,-1,"['34157211', '32420253', '33557247', '34120328', '34310803']"
408,200.0,0.0,0,0,0,0,33691639,-1,-1,"['34043641', '33715013', '33468480', '33722626', '34322293']"
409,107.0,10.280373831775702,5,20,4,2,33694187,30,-1,"['34039862', '33390669', '33256423', '34048514', '33441643']"
410,1113.0,11.5,0,0,0,0,33694910,80,-1,"['32420253', '34341451', '34157211', '33691531', '34347228']"
411,5500.0,0.0,19,12,0,0,33696754,80,-1,"['34317978', '33568958', '34261911', '33074936', '34306862']"
412,100.0,0.0,35,25,0,0,33697764,80,-1,"['34341784', '34217189', '32046503', '34205525', '34332155']"
413,300.0,0.0,0,0,0,0,33698561,-1,-1,"['34272573', '33593704', '34322419', '34214008', '33505595']"
414,500.0,1.66,0,0,0,0,33699879,80,-1,"['34295665', '34240714', '34228614', '34316738', '34255923']"
415,70.88,13.544018058690746,4,50,6,3,33705456,80,-1,"['34332509', '33973995', '34322740', '34327433', '34155405']"
416,88.0,9.318181818181817,6,0,0,0,33713500,80,-1,"['34319342', '33557247', '34120328', '34310803', '34157211']"
417,200.0,0.0,0,0,0,0,33715013,-1,-1,"['34043641', '33691639', '33468480', '33722626', '34322293']"
418,110.0,1.0000000000000002,0,8,0,0,33716691,80,-1,"['33595144', '33595039', '34248354', '32901815', '34335005']"
419,200.0,0.0,0,0,0,0,33722626,-1,-1,"['34043641', '33691639', '33715013', '33468480', '34322293']"
420,233.0,5.579399141630901,10,6,0,0,33731458,56,-1,"['33762287', '33762360', '32549717', '32548662', '27661805']"
421,120.0,5.825,0,10,0,0,33735958,83,-1,"['33736038', '32890700', '34337886', '34290888', '33758369']"
422,120.0,5.825,0,10,0,0,33736038,83,-1,"['33735958', '32890700', '34337886', '34290888', '33758369']"
423,120.0,0.0,16,12,0,0,33737480,80,-1,"['33626307', '34305723', '34050933', '31678804', '34322511']"
424,509.0,4.5,0,0,0,0,33743126,-1,-1,"['34193084', '33412522', '30311237', '33962987', '34324296']"
425,1000.0,0.0,0,0,0,0,33746979,-1,-1,"['33793636', '34322121', '33914665', '33193370', '33268586']"
426,790.0,0.31645569620253167,0,0,0,0,33749240,80,-1,"['34290684', '33920882', '34252276', '33827987', '33994735']"
427,12000.0,0.0,0,0,0,0,33749334,-1,-1,"['30967698', '33993980', '34338563', '33749440', '34331187']"
428,10000.0,0.05,0,0,0,0,33749440,-1,-1,"['34338563', '33918290', '34270692', '33135547', '34344848']"
429,500.0,0.54,10,6,0,0,33752688,80,-1,"['34253999', '34259985', '32334022', '34311360', '33618245']"
430,248.0,0.6854838709677419,5,5,0,0,33755236,80,-1,"['34003032', '34255844', '34276736', '34100136', '34303458']"
431,72.0,14.583333333333334,5,6,5,0,33757311,80,-1,"['33520293', '33800992', '34226869', '33767972', '33477553']"
432,108.0,8.333333333333334,0,0,0,0,33758369,83,-1,"['34334912', '32890700', '33735958', '33736038', '34342589']"
433,239.0,4.602510460251046,10,6,0,0,33762287,56,-1,"['33731458', '32548662', '33762360', '27661805', '32549717']"
434,142.0,6.056338028169014,5,10,0,0,33762360,56,-1,"['33731458', '33762287', '32549717', '27661805', '32548662']"
435,355.0,0.8732394366197183,3,6,0,0,33762538,90,-1,"['34040227', '33934040', '34309772', '30754048', '33429607']"
436,1000.0,0.0,16,0,0,0,33762925,92,-1,"['34043873', '33763175', '31128738', '34311405', '33934040']"
437,1000.0,0.0,8,0,0,0,33763175,90,-1,"['34043873', '31128738', '34040227', '33762538', '34305138']"
438,200.0,0.0,0,0,0,0,33765050,80,-1,"['34332574', '34323058', '33950078', '33915423', '33804028']"
439,648.0,0.25462962962962965,12.5,5,0,0,33766196,80,-1,"['34311279', '34091278', '34273002', '34055629', '33971702']"
440,500.0,3.8,10,8,0,0,33766728,80,-1,"['34067468', '34322578', '34316572', '34220697', '34308051']"
441,121.0,9.917355371900827,0,8,2,0,33767972,80,-1,"['33987954', '34167382', '33800992', '34307973', '33319156']"
442,648.0,0.25,12,4,0,0,33768257,84,-1,"['33266481', '33345373', '34285481', '31883754', '30966538']"
443,500.0,0.0,0,0,0,0,33772386,-1,-1,"['34214008', '33593704', '33698561', '34272573', '34322419']"
444,170.0,0.6470588235294118,0,0,0,0,33774872,-1,-1,"['34082340', '34337677', '34337771', '34337837', '34254436']"
445,175.2,7.648401826484019,12,0,4,5,33778363,-1,-1,"['34208003', '32009628', '31145548', '33390795', '32292284']"
446,504.0,1.3,20,6,0,0,33785400,80,-1,"['33168702', '33169643', '32621870', '34185095', '34333913']"
447,100.0,9.7,0,0,0,0,33786376,-1,-1,"['33418295', '34229785', '34261813', '34019893', '34310963']"
448,1000.0,0.8,0,0,0,0,33786550,80,-1,"['33922538', '34200424', '34117099', '33381000', '34342183']"
449,175.2,7.648401826484019,12,4,5,6,33790988,80,-1,"['34217530', '34309892', '31172292', '34323212', '34333942']"
450,230.0,3.4782608695652173,8,20,10,3,33793572,-1,-1,"['31221606', '34227512', '32264836', '31145548', '33778363']"
451,1000.0,0.0,0,0,0,0,33793636,-1,-1,"['34322121', '33914665', '33746979', '33193370', '33268586']"
452,200.0,0.0,0,0,0,0,33794190,-1,-1,"['34043641', '33691639', '33715013', '33468480', '33722626']"
453,500.0,2.9,12,10,0,0,33796916,80,-1,"['33889380', '33187233', '34276455', '32580236', '33889700']"
454,150.0,6.573333333333333,24,24,0,0,33797763,80,-1,"['34117141', '34085271', '33915620', '34295129', '33046477']"
455,252.0,3.4920634920634925,0,0,3,0,33800992,80,-1,"['34226869', '34306532', '34272835', '33767972', '33319156']"
456,119.4,6.030150753768844,0,0,0,0,33802195,80,-1,"['33455198', '34306693', '33233700', '34225884', '34099359']"
457,1000.0,0.0,0,0,0,0,33803906,80,-1,"['34301618', '34311224', '34342946', '34327860', '34148426']"
458,200.0,0.0,0,0,0,0,33804028,80,-1,"['34332574', '34323058', '33950078', '33915423', '34305667']"
459,200.0,0.0,0,0,0,0,33809227,-1,-1,"['34043641', '33691639', '33715013', '33468480', '33722626']"
460,200.0,0.0,5,8,0,0,33813011,67,-1,"['34305179', '34309048', '34299019', '34333695', '34338198']"
461,200.0,1.8,5,40,0,0,33814076,13,-1,"['34311426', '34181603', '34338592', '33126686', '34231124']"
462,125.0,0.0,5,16,0,0,33818045,80,-1,"['33971895', '33841791', '34194728', '34207383', '34342811']"
463,55.0,6.909090909090909,0,3,3,2,33820209,80,-1,"['34328788', '34313945', '33477553', '31979142', '34304431']"
464,250.0,0.0,10,12,0,0,33821132,80,-1,"['34299773', '34009939', '34305323', '34043984', '32401388']"
465,4000.0,0.0975,23,8,0,0,33826763,-1,-1,"['34322208', '22467588', '32468421', '33869352', '32018952']"
466,220.0,1.0454545454545454,0,0,0,0,33827039,-1,-1,"['33849307', '34325495', '34311692', '33961781', '34254436']"
467,1000.0,0.39,0,0,0,0,33827987,80,-1,"['34290684', '34252276', '33749240', '34324850', '33920882']"
468,125.0,0.0,0,0,0,0,33830580,80,-1,"['33984091', '33657156', '33973395', '34212504', '33958067']"
469,7500.0,2.0,0,5,0,0,33831082,-1,-1,"['32803701', '34052074', '32106345', '29507692', '33086007']"
470,2000.0,2.9,26,8,0,0,33836280,80,-1,"['33629863', '33486419', '34263232', '34332996', '34215233']"
471,420.0,0.7130952380952381,11,8,0,0,33840171,80,-1,"['33224098', '33216114', '33212490', '34326751', '34324169']"
472,650.0,0.5384615384615384,17,38,0,0,33840530,-1,-1,"['33910946', '24274188', '33935288', '34323991', '26176175']"
473,100.0,0.0,5,24,0,0,33841452,80,-1,"['33970415', '33482223', '33884717', '34340306', '34230888']"
474,119.0,0.0,5.5,16,0,0,33841791,80,-1,"['34194728', '33971895', '33818045', '34207383', '34342811']"
475,180.0,0.0,8,6,0,0,33842439,80,-1,"['33001461', '34244152', '34276505', '34000292', '33522399']"
476,326.0,1.3705521472392639,12,6,0,0,33843506,80,-1,"['34227232', '32807928', '34253390', '34107904', '34318978']"
477,1000.0,1.8,0,4,0,0,33843759,80,-1,"['34340923', '34276472', '32353916', '33617384', '34255923']"
478,708.0,17.5,7.5,5,0,0,33844350,53,-1,"['33464786', '32549717', '33762360', '34313532', '33731458']"
479,343.0,2.186588921282799,12,0,0,0,33845051,80,-1,"['34303238', '24322901', '34211040', '34310960', '34255674']"
480,510.0,0.47058823529411764,10,6,0,0,33848128,119,-1,"['34302112', '34051563', '34276058', '32845014', '34337900']"
481,120.0,1.0416666666666667,0,0,0,0,33849307,-1,-1,"['33827039', '34325495', '34311692', '33961781', '34254436']"
482,210.0,0.0,0,30,0,0,33851800,80,-1,"['34041740', '34230420', '33970415', '33841452', '34313710']"
483,1000.0,0.8,20,16,0,0,33852434,80,-1,"['34322400', '34311220', '32096692', '32094226', '32046875']"
